client_id,name,age,gender,income,credit_score
14355,Robert Campbell,31,Female,31434,650
40206,Denise Peterson,20,Female,70822,802
54443,Jonathan Colon,79,Female,119182,400
36054,Kristina Schwartz,61,Female,121863,584
58256,Jamie King,72,Female,66467,652
62584,Steven Howard,76,Female,38973,346
96110,Trevor Ochoa,46,Female,25996,619
37477,Matthew Watts,57,Female,117263,482
15982,Jennifer Stewart,80,Female,29979,369
46050,Felicia Green,30,Male,81398,699
64031,Juan Estrada,70,Female,36985,574
61963,Pamela Dean,64,Male,119364,304
10602,William Wallace,51,Male,137422,714
13638,Christian Weeks,79,Female,28777,844
97912,Ryan Conner,54,Female,107794,686
24510,Charles Fischer,61,Female,123542,400
19952,Richard Wallace,65,Male,23993,774
28852,Alice Koch,59,Female,147599,354
21309,Rachel Lee,68,Male,82543,670
23771,Stephanie Spears,56,Female,99272,712
40450,Kevin House,76,Female,48598,583
56204,Dustin Hanson,31,Male,56312,760
53091,Dale Valdez DDS,35,Male,131906,323
66716,Cynthia Brooks,40,Male,123900,587
96777,Michael Williams,51,Male,55518,669
6788,Kari Guzman,37,Male,121747,490
27926,John Williams,31,Female,45023,507
50426,Nathaniel Jones,59,Female,138357,439
61317,Jose Collins,50,Female,111307,468
60369,Bradley Flores,43,Female,107375,740
44835,Tami George,26,Female,102491,654
46802,Jacob Marshall,48,Male,87764,465
63972,Ronnie Valencia,76,Female,114680,327
16784,Heather Fisher,70,Female,62847,755
78795,Shannon Blair,62,Male,69260,417
26042,Kayla Johnson,60,Male,96020,397
9755,David Ruiz,23,Male,143224,393
51793,Curtis Anderson,63,Female,126248,330
39761,Joanne Morales,55,Female,67545,306
93907,Sean Thompson,19,Male,52071,425
33901,John Patton,38,Female,32427,442
70967,Donna Williams,33,Male,64916,399
86134,Raymond Jarvis,18,Male,127336,508
17447,Tracy Novak,50,Female,129679,635
69062,Samantha Taylor,21,Female,121997,700
1402,Mary Johnson DVM,72,Female,50940,713
37539,Terry Owen,44,Female,149412,384
64316,Ryan Smith,42,Female,123629,462
27549,Jeffrey Matthews,65,Male,134565,482
38998,Wendy Moreno PhD,68,Male,49614,580
90921,Robert Yang,24,Female,97185,745
83177,Scott Williams,41,Male,78489,478
32563,Carolyn Rogers MD,40,Male,124453,797
15571,Thomas Mosley,78,Male,20331,508
37446,Alexa Flores,77,Female,149729,431
91528,Jeremy Guerrero,35,Female,76033,714
51039,Lori Martinez,22,Male,149190,846
28518,Kathryn Solis,25,Female,104682,595
25264,Brian Phillips,33,Male,54819,411
84483,Timothy Griffin,79,Male,29123,502
76256,Angela Johnson,37,Male,58826,509
81339,Michelle Clark,51,Male,51120,843
83683,Ashley Golden,46,Female,91007,382
57070,Lori David,20,Female,53975,314
4130,Eric Pearson,77,Male,92712,548
35063,Kevin Wheeler,66,Male,53986,379
50198,Monica Norman,51,Female,53014,380
64762,Dr. Deborah Miller,22,Female,27369,370
63247,Timothy Beck,75,Female,129967,440
74385,Rebekah Kent,18,Male,65770,699
48337,Craig Rush,53,Male,45176,305
56849,Kevin Mendez,31,Male,117524,648
24806,John Fernandez,27,Male,141122,436
45329,Victor Torres,78,Male,24256,344
94038,Tamara Mcdonald,74,Female,74114,830
17034,Christopher Winters,79,Female,140814,574
26292,Andrew Salazar,64,Male,53011,676
35952,Tammy Owens,44,Male,138994,622
57755,Marcus Sellers,43,Male,53465,612
12636,John Colon,70,Male,26429,483
48143,David Spence,23,Male,96641,349
2213,Dana Walter,79,Female,106398,592
21722,Sarah Smith,62,Male,39410,840
33416,Sabrina Ingram,67,Male,139377,775
45422,Matthew Davis,23,Male,27308,797
44472,Kendra Schaefer,51,Female,146061,456
97373,Robert Gilmore,62,Male,50397,379
11460,Michael Brown,24,Male,56736,543
8268,Nathan Simmons,54,Female,80479,732
26516,Thomas Wise,39,Male,53161,743
62376,Brent Taylor,70,Male,114899,658
97836,Samuel Scott,68,Male,24353,480
76827,Kelly Ingram,27,Male,27377,377
52984,Sarah Jackson,67,Male,96429,570
66358,David Hudson,46,Male,72998,658
59221,David Dunn,66,Male,138952,628
98781,Ashley Cannon,22,Male,21574,643
51173,Jack Carroll,44,Female,68070,522
13944,Laurie Aguirre,51,Female,60334,447
42922,Christina Alvarez,48,Male,52214,544
18809,Jessica Williams,64,Male,83572,690
11306,Desiree Jones,27,Male,75706,359
93692,Daniel Thomas,26,Male,28113,588
54454,Ryan Gray,73,Male,139673,492
71375,Kenneth Wagner,29,Male,59780,504
75015,Marissa Williams,29,Female,130709,842
38852,Amanda Stark,28,Female,112535,528
79483,Elizabeth Hodges,76,Female,107221,757
50729,George Fry,61,Male,54923,747
65898,George Schneider,56,Male,41188,726
70429,Timothy Evans,53,Male,37393,841
92589,James King,25,Male,53403,711
25137,Tammy Montgomery,29,Male,128203,778
9525,Robert Cameron,27,Male,106306,398
31099,Carlos Bradley DVM,61,Male,132524,637
83353,David Martinez,29,Female,104692,809
98535,Mr. James Dixon,47,Male,109935,472
77778,Tiffany Tran,56,Male,133234,776
70273,Gregory Gardner,24,Male,106661,619
44093,Joseph Harris,30,Female,142849,505
5312,Timothy Saunders,53,Female,37748,463
31039,Jason Lopez,64,Female,24012,550
99750,Jessica Stewart,66,Male,144874,644
44152,Jose Beard,21,Female,92352,636
35055,Amanda Moran,25,Female,121909,718
82133,Danielle Hogan,23,Male,103225,302
98909,Riley Sutton,48,Female,81058,781
64688,Aaron Perez,65,Female,36424,369
67870,Barry Weber,52,Male,107736,565
81938,Bradley Stone,59,Female,108046,358
21725,Monica Campbell,60,Female,105523,695
86659,Jonathan Mosley,40,Female,129727,497
98000,Eric Keller,22,Female,90321,580
19048,Taylor Perez,48,Male,146976,417
10698,Logan Hawkins,26,Female,106222,548
66865,Amanda Johnson,71,Male,89987,643
70414,Joshua Porter,36,Female,38955,522
25961,Tristan Smith,29,Female,135442,677
39206,Ryan Rice,77,Female,61796,595
8186,Elizabeth Lawson,46,Female,58172,414
25301,Joyce Crawford,31,Male,77331,572
24305,Tara King,62,Male,122669,626
99735,Jeremy Calhoun,51,Male,82190,553
31919,Kimberly Hall,25,Male,143324,654
12550,Johnny Collier,42,Female,21949,426
37322,Dana Vance,28,Female,77851,333
44463,Justin Berry,60,Male,118597,309
67433,Ashley Moore,74,Female,24574,553
63338,Phillip Thompson,72,Female,102992,487
63112,David Flowers,57,Female,102318,315
87823,Crystal Miller,67,Female,72133,798
58737,Michelle Stevenson,70,Female,29512,352
76333,Henry Morris,59,Male,123138,751
44173,Matthew Fields,46,Male,137153,516
68668,Brian Johnson,51,Female,119081,797
90504,Ryan Long Jr.,36,Female,77327,568
98907,James Turner,39,Female,126826,744
53066,Jon Nelson,71,Male,20947,647
96230,Dennis Ford,56,Male,59574,613
30947,Shirley Harvey,65,Female,89600,525
42402,Rose Lee,22,Female,33003,340
46505,Stacy York,29,Female,63718,447
25970,Tammy Hansen,42,Male,88636,465
4470,Shannon Gutierrez,77,Male,29684,675
92525,Cynthia Lane,41,Female,84659,317
74383,Daniel Peck,19,Female,71887,739
47407,James Woods,27,Male,34677,400
33379,Mary Vargas,45,Female,53440,660
14164,Natalie Olson,48,Male,73615,832
70875,Michael Thompson,74,Male,141514,525
58725,Nicholas Lee,80,Female,60639,634
60154,Abigail Brown,19,Female,36986,615
2131,Carol Johnson,33,Male,30632,572
76340,Kaitlyn Nunez,35,Female,90443,600
72093,Gregory Warner,41,Male,135458,690
55340,Kyle Mendez,57,Male,88808,552
18888,Christopher Hall,21,Female,113387,562
31452,James Torres,24,Female,44375,641
47745,Cassandra Norman,48,Male,82851,359
22293,Dylan Mcdowell,36,Male,55009,419
27994,Kevin Smith,60,Male,40994,839
9056,Jacob Lee,71,Male,76947,627
57232,Dylan Becker,55,Male,75291,469
4627,Carlos Obrien,62,Male,64057,704
54698,Mr. Keith Burke,62,Male,44799,351
89699,Kyle Arellano,54,Male,112721,451
53138,Catherine Moore,26,Male,120418,798
8273,Amanda Meyers,46,Female,106304,646
44826,Stephen King,64,Male,113929,739
6866,Brenda Smith,47,Female,79294,719
95480,Tiffany Armstrong,31,Male,44562,791
78674,Amanda Anderson,43,Male,47577,560
93248,Jordan Brown,45,Female,85995,742
54695,Stephanie Morales,67,Male,128001,767
85240,Amanda Lawrence,70,Female,39461,588
97837,Susan Wilson,68,Female,64504,517
53231,Faith Anderson,74,Male,74336,680
88206,Nicholas Thomas,19,Male,86214,315
10661,Ann Zamora,64,Male,107186,756
13144,Traci Ramos,33,Male,134410,602
79938,Carrie Thomas,23,Female,107831,554
57678,Terry Martinez,46,Male,88869,746
70017,William Ponce,71,Female,104453,330
40385,Kenneth Chavez,47,Male,76617,613
14077,Tyrone Everett,45,Male,88436,795
85329,Stacey Huang,75,Female,133075,443
46405,Stephen Meyer,79,Female,23597,503
99625,Melanie Ramos,59,Female,61212,689
1750,Jane Cordova,34,Male,96088,810
58818,Shelley Nguyen,56,Male,137939,674
69705,Eric Hernandez,60,Female,93550,468
75531,Todd Pruitt PhD,43,Female,60449,758
64299,Margaret Kim,47,Female,104454,560
28241,Kristin Mullins,51,Female,112446,558
69708,Mrs. Taylor Davis DVM,45,Male,44151,656
68601,Samantha Williams,77,Male,119733,470
31546,Jeffrey Taylor,77,Female,54967,620
74831,Patricia Price,72,Female,123654,355
13573,Thomas Buck,64,Female,96834,641
55245,Shelby Mejia,20,Male,125064,422
94386,Ann Matthews,29,Male,82048,719
45791,Timothy Gibson,33,Female,64688,423
75798,Casey Atkins,70,Male,22566,381
94558,Ashley Phillips,35,Female,132205,819
11999,Scott Terrell,74,Male,117393,708
27081,Dominique Cooper,76,Male,97395,675
76912,Philip Barton,65,Female,68904,568
16383,Alicia Houston,52,Male,115712,674
34810,Vanessa Gould,49,Male,104339,807
82785,John Huang,72,Female,41848,509
87062,Elizabeth Medina,33,Female,34457,411
24154,John Young,74,Male,125243,822
34853,Curtis Davis,41,Female,148826,806
33990,Cynthia Stewart,19,Female,101469,821
55122,Stacy Carter,46,Male,134372,845
90465,Peter Doyle,27,Male,111194,827
2632,Dawn Williams,37,Male,29992,372
7366,Joe Cobb,71,Female,143766,364
85959,Bryan James,38,Male,34835,458
50705,Adam Marshall,47,Female,142146,722
68388,David Bennett,25,Male,62159,618
65282,Nicole Martinez,27,Female,128534,847
75894,Melissa Kemp,46,Female,124347,531
95555,Charlene Phillips,28,Female,140274,378
12788,Jonathan Hines,67,Female,136615,680
47439,Rodney Page,77,Male,133299,509
30243,Rebecca Williams,55,Female,67685,729
58680,Brooke Smith,66,Male,35663,317
50146,Michael Glover,47,Female,128932,847
55330,Chris Harrington,56,Male,113174,335
80724,Jenna Lopez,70,Male,139493,556
15457,Lisa Hall,80,Female,106751,448
48349,Laura Patel,77,Male,117571,787
97671,Kevin Miller,18,Female,126951,698
84018,Katherine Allen,75,Male,36711,551
62809,Carol Edwards,79,Male,28838,736
95940,Raymond Mooney,29,Male,139765,763
21238,John Hughes,61,Female,115344,711
85141,John Juarez,63,Male,86885,625
69677,Gwendolyn Brown,70,Male,60200,455
16426,Lisa Keller,73,Male,37771,441
3734,Robert Foster,56,Male,73057,685
27394,Brittany Sanchez,19,Female,64642,331
22137,Anthony Garcia,48,Female,147108,718
38863,Gregory Rodriguez,32,Male,44560,602
73534,Jordan Thompson,30,Male,55040,441
67433,James Jackson,31,Male,69652,745
14863,Darren Fuller,49,Male,51934,461
36266,Shelly Johnston,20,Male,33757,440
87455,Mrs. Tammy Evans,76,Female,27103,377
87049,Shane Allen,52,Male,137913,653
25764,Justin Richardson,56,Male,130055,597
22824,Mark White,33,Female,95356,557
32040,Sonya Olson,68,Male,99127,727
82894,Karen Houston,20,Female,58379,313
31029,Samuel Fowler,26,Female,146984,480
63385,David Jones,64,Male,84956,701
58763,Sarah Murphy,56,Female,132264,750
32166,Dana Osborn,65,Female,95667,797
6240,Patricia Chase,53,Female,69960,835
17422,Laurie White,24,Female,27956,557
61267,Billy Ryan,79,Female,61624,724
68638,Alexandra Valentine,28,Male,137886,797
84736,Michael Gonzalez,45,Female,24349,359
90717,Jennifer Andrews,51,Male,33549,579
62166,Laura Brewer DDS,72,Female,69587,723
73827,Laura Burns,59,Male,58552,531
59064,Samantha Weber,34,Male,131749,423
13459,Donna Brown,57,Female,139752,627
68545,Thomas Hernandez,48,Female,68495,729
83418,Robert Mckenzie,63,Female,87171,662
93185,Lisa Smith,50,Male,120500,830
9384,Laura Ryan,76,Female,37362,579
70249,Jesse Crawford,34,Female,140276,764
57719,Kelly Hodge,59,Male,68407,608
47940,Barry Jimenez,39,Male,100644,678
61426,Rodney Mccoy,50,Male,100135,416
47564,Anthony Perkins,37,Male,59466,696
37126,Michael Parrish,35,Male,128879,512
7698,Dr. Sierra Carter,63,Female,102645,569
43001,Rebecca Jones,35,Male,115459,514
23419,Madeline Payne MD,76,Female,47336,675
51242,Christopher Jackson,46,Female,63101,556
41730,Daniel Wilson,29,Male,58890,621
87859,Robert Smith,76,Male,87355,804
42542,Matthew Bolton,52,Male,111933,536
7649,Kristina Cunningham,41,Male,78152,488
43214,David Davis,47,Female,44195,321
30241,Tiffany Padilla,80,Male,27204,635
80928,Mrs. Julia Ferguson,25,Female,84665,493
47509,Tony Smith,27,Female,116721,591
61515,Michael Montgomery,32,Female,121851,415
96771,Jacob Medina,79,Male,71871,839
60351,Christopher Flores,50,Female,62772,380
63344,Karen Irwin,23,Female,108670,477
22171,Mary Wheeler,50,Female,29099,638
20410,Thomas Rangel,61,Female,66334,562
23671,Tina Thompson,57,Male,68226,686
35746,Matthew Ford,21,Female,74142,680
85513,Jessica Rodriguez,24,Male,92103,839
12116,Trevor Patton,45,Male,79592,825
96038,Benjamin Armstrong,52,Male,69926,351
20214,Martha Moore,71,Female,137532,488
90094,Brianna Baker,37,Male,137125,701
36934,Nancy Richmond,44,Male,63151,848
38642,Kevin Campbell DVM,63,Male,112874,409
77576,Stephanie Hamilton DDS,64,Male,37776,457
28879,Cynthia Anderson,40,Female,72305,670
36049,Christopher Noble,80,Male,62377,313
48480,Brandy Tanner,39,Female,102605,441
71120,Cheryl Gross,65,Female,48930,775
4551,Lisa Thomas,70,Female,122132,455
76676,Edward Aguilar,23,Female,123263,606
78096,Lori Campos,31,Female,43507,428
27575,Lisa Greer,34,Male,65361,559
97379,Wesley Valdez,42,Male,99044,703
23236,Allison Case,25,Female,36351,610
59930,Noah Mendez,54,Female,95016,696
36828,Julie Cardenas,23,Female,71106,517
11871,Terrance Mata,61,Male,21511,753
18433,Nicholas Marshall,56,Female,50336,422
10617,Jennifer Andrade,18,Male,127829,607
23632,Randy Massey,37,Female,38297,785
70378,David Stark,66,Male,64392,314
80336,Scott Nelson,65,Female,105790,452
14986,Melissa Bennett,49,Female,40502,580
24809,Mrs. Carolyn Singh,52,Male,37621,699
92994,Kenneth Gonzalez,79,Male,119106,422
57236,Daniel Woods,65,Female,149322,477
65592,Erika Robinson,19,Male,32687,613
2016,Roy Stewart,26,Male,39536,309
3127,Jacqueline Braun,39,Female,31526,660
50166,Jamie Cantrell,61,Female,135086,792
53046,Casey Taylor,65,Female,99588,353
58935,William Bolton,47,Male,71815,524
83588,Brian Anderson,52,Female,37195,480
77209,Steven Orozco,35,Male,40525,827
10952,Patricia Smith,71,Female,85933,727
51190,William Richardson,45,Female,133638,610
61472,Mathew Newton,76,Female,22232,602
72249,Jennifer Perry,44,Female,66382,730
29004,Harry Peters,24,Male,63426,328
24276,James Walters,48,Male,120364,481
36756,Cathy Gutierrez,55,Female,85833,479
77248,Brittany Smith,39,Male,147599,562
7971,Nicholas James,38,Female,81354,561
32132,Nicholas Williams,19,Male,97937,462
41053,Kelly Booker,37,Female,40176,693
18388,Erica Hernandez,32,Female,52259,586
78917,Sherry Galvan,37,Male,81429,527
11679,Sandra Newton,19,Male,61342,694
11211,Randy White,73,Male,115820,736
48896,Kevin Gibson,63,Male,117296,797
88218,Lisa Thompson,37,Female,110755,771
17034,Guy Hull,51,Male,146644,468
33192,Jamie Ramos,64,Female,107895,353
98863,Nicholas Hall,33,Male,77076,732
30426,Albert Newman,49,Female,38951,456
92731,William Wright,25,Female,135010,542
29980,Erin Williams,42,Female,44195,824
49131,John Mitchell,66,Female,133719,686
68941,Jessica Acosta,27,Female,96048,640
40093,Rebecca Campbell,42,Female,109901,563
22543,Teresa Ramirez,45,Male,21555,406
79795,Sarah Turner,27,Male,43844,555
3553,Heather Jackson,67,Male,95321,321
27839,Pamela Berry,69,Male,58912,530
69940,Robert Murphy,62,Male,71578,600
36090,Nicholas Fernandez,22,Female,72535,644
91642,Matthew Webb DDS,62,Female,43230,559
81720,Alexander Stewart,26,Male,136964,356
86345,Donna Gordon,62,Male,141790,680
54848,Rebecca Coleman,50,Female,67963,419
77451,Mary Randall MD,53,Male,62278,531
39745,Kelly Barnes,59,Male,130306,683
2781,Rebecca Hunter,77,Female,37055,412
52457,Andrew Pacheco,58,Female,50656,778
22854,Kimberly Ross,73,Male,146409,834
44712,Amy Graham,36,Male,81277,826
49246,Douglas Adkins,61,Male,60132,827
74219,William Ray,58,Female,30427,374
49037,Tristan Anderson,26,Female,124048,647
94346,Jennifer Thompson,40,Male,127172,306
11354,Christopher Washington,61,Female,24566,444
75240,Wendy White,75,Female,125994,358
87338,Curtis Nelson,65,Male,137947,510
13205,Tonya Miller,43,Male,122990,543
77173,Sean Schroeder,72,Female,32235,577
37936,Stacey Tyler,64,Female,59793,381
79732,Anthony Daniels,47,Male,144501,777
5355,Rachel Villarreal,32,Female,103479,803
12801,Victoria Ryan,19,Male,137587,674
2680,Christopher Preston,51,Female,132949,676
22318,Tracy Smith,25,Female,111209,382
70794,Vanessa Anderson,60,Male,26018,663
20209,Diane Willis,20,Male,32225,712
81420,Wendy Moore,53,Female,98755,502
6921,Dale Holden,36,Male,139952,342
32961,Scott Deleon,49,Female,58330,396
54972,Julia Reid,36,Female,88792,619
94732,Meghan Fuller,25,Male,137063,793
44567,Robert White,49,Female,107974,590
71019,Tammy Sullivan,62,Female,119262,710
70962,Jeff Williams,64,Male,48634,671
85741,Jean Murphy,35,Female,85305,546
12583,Gene Washington,74,Male,107698,743
37739,Wanda Coleman,18,Female,94156,428
23053,Rachel Nelson,28,Female,49747,755
29541,Peter Singh,24,Female,76592,736
73692,Julie Moyer,62,Female,77128,769
16412,Angela Lewis,72,Male,58931,579
84664,Frank Parsons,24,Female,36917,451
10043,Deanna Hudson,55,Female,138621,507
71713,Christopher Blackwell II,70,Male,63823,837
14524,Allison Weeks,67,Female,141730,675
38722,Allen Obrien,71,Female,85040,405
67198,Kristy Jones,67,Male,87322,360
83423,Jessica Dominguez,39,Female,67246,531
76110,Candice Garcia,67,Female,144672,699
55784,Steven Sharp DDS,40,Male,26271,530
81703,Anthony Cox,61,Female,146237,448
78033,Natalie Jordan,32,Male,94887,537
35945,Katelyn Townsend,37,Female,137457,574
90572,Tricia James,20,Male,93868,702
3169,Nicole Hoffman,43,Female,21146,514
53434,Melissa Wilson,75,Male,137805,419
86245,Matthew Bruce DVM,79,Female,95503,631
8458,Christopher Mccormick,51,Male,25491,825
21714,Sandra Summers,61,Female,90953,627
74611,Kathryn Raymond,47,Male,94560,317
95854,Marilyn Sanchez,32,Female,48908,333
72913,Tammy Graham,19,Male,68259,795
97356,Victoria Campbell,37,Female,23506,706
30246,Tony Kelly,75,Male,101625,843
41524,Michael King,48,Male,20320,731
12861,Pamela Webb,40,Female,45357,308
96592,Randy Chan,26,Female,65634,596
57560,Melissa Lane,39,Male,61198,790
61465,Laura Wilkinson DVM,64,Male,81216,776
21327,Jason Bryant,48,Male,141814,410
50270,Laura Johnson,30,Female,96451,445
72751,Monica Rubio,55,Male,97145,391
16835,Michael Blackburn,64,Female,89339,303
38845,Valerie Moore,47,Male,144252,711
10307,Mark Davis,71,Male,72491,360
4845,Stacie Davis,59,Female,127941,784
82081,John Brooks,22,Male,144925,553
10671,Jerry Brown,56,Male,24008,486
74165,Bradley Wu,29,Female,52588,627
55155,Michael Rodriguez,42,Male,142488,487
12473,Jessica Sullivan,39,Male,70858,763
1905,Becky Johnson,33,Male,102601,302
32881,Hannah Rasmussen,63,Male,128599,766
60633,William James,33,Male,71426,545
87600,Charles Cohen,78,Female,114600,850
51681,Stephanie Rodriguez,76,Male,103429,826
29479,Katherine Sanchez,54,Female,33376,314
66838,Thomas Dunn,67,Male,115071,839
64728,Steven Adams,29,Male,128006,350
43864,John Ryan,20,Male,106456,461
69382,Angel Wade,57,Female,116672,409
63478,Deborah Castro,27,Male,62213,317
26077,Cory Moreno,18,Male,100622,739
23798,Debra Myers,71,Male,72408,784
7208,Daniel Cruz,63,Female,147159,411
60502,Deborah Hart,73,Male,42372,458
38139,Jacqueline Brown,39,Female,70627,843
93185,Regina Powell,77,Female,93735,389
58061,Michael Cook,58,Female,91222,831
52226,Casey Rodriguez,67,Male,29768,587
52557,Ashley Murphy,25,Female,132478,627
54719,Amber Allen,62,Female,142486,319
64913,Katie Mcdowell,43,Male,53108,461
28346,Katelyn Obrien,21,Female,83467,679
9041,Fernando Dixon,80,Male,73510,696
92776,Alexander Hines,28,Male,33748,377
80515,Daniel Gutierrez,18,Female,72538,325
15807,Marc Casey,34,Male,100344,525
22082,Briana Myers,54,Female,58682,421
23745,Mathew Chan,19,Male,113909,452
54991,Nicole Lawson,55,Male,57851,337
1419,Deborah Ramos,32,Male,58417,647
2271,Anna Lester,33,Male,119450,833
65338,Pamela Adams,78,Male,70621,562
79694,Megan Smith,61,Female,35562,679
30841,James Hoover,54,Female,23629,598
5920,Sharon Obrien,31,Male,100789,456
60359,Molly Hendricks,53,Male,81292,779
6254,Leslie Parker,63,Female,52298,696
86786,Kimberly Phillips,70,Male,54054,373
33102,Keith Nichols,29,Male,121170,586
62069,Taylor Murphy,42,Male,89501,453
94210,Mrs. Morgan Adkins,36,Male,48448,732
3891,Joy Rowe MD,19,Male,123516,793
34637,Jeremy Herrera,71,Female,96286,746
14901,Mark Vargas,19,Male,59247,761
64394,Larry Montoya,31,Female,21325,319
10542,Christina Freeman,21,Male,107451,802
79563,Joshua Patel,56,Male,145597,704
16472,Nicole Hernandez,25,Female,63738,573
11333,Adam Smith,31,Female,36976,630
92201,Christine Taylor,41,Male,95542,845
75190,Christina Vargas,34,Male,54162,727
31634,Brian Williams,61,Male,41945,427
86663,Roger Black,60,Female,39953,422
87741,Donna Mcdaniel,49,Male,21176,443
55340,Evelyn Burgess,80,Male,126332,487
74383,Robert Collins,45,Male,142173,343
65783,Brandon Smith,58,Male,24338,790
19301,Jerome Boyd,69,Male,68313,516
82450,Dana Palmer,53,Male,35296,571
49299,Diana Daniel,49,Female,138297,807
1506,Katherine Jordan,67,Female,28434,390
91067,Nancy Webb,40,Female,78331,503
90975,Amy Barton,44,Female,116535,713
57980,Karen Johnson,22,Male,93991,301
96689,Stephanie Green,54,Male,122432,674
81491,Dr. Michele Anderson,50,Female,52780,322
77249,Danny Swanson,41,Female,39722,675
23410,Kayla Mclean,80,Female,108169,643
42118,Andrea Robinson,32,Female,113823,603
69961,Michelle Pugh,64,Male,115795,554
97575,Angela Cole,46,Male,100048,327
25350,Bradley Fowler,31,Male,149806,757
29098,David Shelton,36,Male,144102,310
9853,Kiara Carpenter,23,Female,118489,407
26379,Molly Long,19,Male,92261,379
55177,Deanna Perez,76,Male,54773,623
79213,Matthew Quinn,25,Female,97082,603
66979,Daniel Erickson,35,Female,119233,523
13773,Sharon Steele,40,Female,32983,346
58073,Krista Hernandez,76,Male,99990,432
17799,Amanda Gonzales,61,Female,25979,792
80301,Tom Garza,20,Male,51908,746
40942,Matthew Mann,30,Female,72255,448
1028,Dorothy Cox,42,Female,21605,583
91421,Lisa Lee,33,Male,80285,563
50232,Briana Morris,70,Female,44483,798
29551,Jeffrey Thomas,66,Male,135704,437
72328,Travis Lee,74,Female,93114,765
69831,Donald Snyder,40,Male,81720,810
19586,Amber Lewis,72,Female,28712,631
11723,Evan Wright,41,Female,114823,775
10665,Michael Graves,66,Male,20575,405
50510,Stephanie Hawkins,77,Female,118439,774
34051,Connie Adams,52,Male,107917,508
97838,Stephanie Mendoza,20,Female,93954,352
92452,Kimberly Taylor MD,51,Male,122543,372
63546,Joshua Simpson,76,Male,103728,621
57638,Tanya Meyer,66,Female,148408,478
47849,Sarah Berger,57,Female,84409,805
93231,Evan Duffy,56,Female,111158,543
75532,Donna Valencia,66,Female,78515,500
4264,Ashley Anderson,40,Female,109579,482
24214,Rebecca Thompson,41,Female,30378,382
79804,Abigail Green,62,Male,138563,466
78254,Bryan Wilson,40,Male,91017,476
7663,Sharon Johnson,58,Female,77672,525
26414,Angela Austin,47,Male,86944,435
45247,Raymond Cole,63,Female,71112,468
84611,Alejandro Sanchez,35,Female,104137,673
1684,April Colon,27,Male,29106,347
98859,Hector Wilkinson,33,Male,37919,807
42649,Jesse Smith,53,Female,133666,688
41478,Casey Cruz,62,Female,83142,724
46249,Margaret Rivera,63,Male,32211,731
37577,Carrie Higgins,19,Male,106131,610
84306,Joseph Fleming,42,Male,44043,818
20653,Michelle Taylor,20,Female,93052,318
91332,Bonnie Williamson,74,Male,21198,367
35309,Patricia Adams,58,Female,56183,324
51571,Jerry Wood,47,Male,128834,793
27344,Elizabeth Moody,41,Female,49603,820
95663,Monica Owens,70,Male,126747,826
76573,Connie Price,49,Male,80504,333
95735,Anthony Davis,20,Male,59523,410
23495,Robert Davis,19,Female,148675,315
52009,Vicki Hernandez,52,Female,48485,759
91864,Maria Evans,27,Female,90545,467
29693,Erik Humphrey,50,Female,119214,799
94865,Christopher Gay,18,Female,50876,533
56996,Debra Bowen,20,Male,71539,348
75174,Jessica Young,28,Male,74298,464
12999,Jason Ray,69,Female,124423,532
85867,David Wade,31,Male,96624,360
36822,Howard Meyer,24,Female,143169,573
75217,Phillip Scott,26,Female,85099,401
72113,Robert Anthony,55,Male,120857,383
12148,Alexis Hayes,40,Female,137730,782
83358,Gerald Miller,67,Male,139353,682
71567,Gregory Floyd,47,Male,130328,651
45299,Andrew Bell,75,Female,123698,468
92302,Adam Ruiz,21,Female,117188,437
2588,Robert Jimenez,55,Female,123234,741
56803,John Williams,49,Male,48896,354
30608,Jessica Benjamin,66,Male,135462,780
12318,Kelsey Roberts,29,Male,47984,661
30225,Angela Reese,29,Male,54213,708
95333,Sierra Lee,72,Male,122209,381
53615,David Smith,70,Female,20667,692
84393,Joseph Elliott,65,Female,32960,725
22034,Samantha Acosta,20,Female,101604,734
49482,Scott Gordon,20,Female,48473,357
44006,Dale Hayden,18,Male,73176,504
54617,Katherine Thomas,31,Female,96230,552
72600,Lisa Davis,40,Female,121815,681
14175,Daniel Knox,36,Male,68961,753
12574,John Nelson,44,Female,58411,436
39601,Gary Underwood,65,Female,126383,483
84459,Erin Smith,65,Male,35278,749
91638,Zachary Roberson,19,Male,47959,310
45563,John Pope,70,Male,68155,354
12944,John Ball,31,Male,72558,513
66178,Nathan Atkinson,74,Female,45835,820
64346,Susan Bradley,28,Female,132869,738
33537,Louis Williams,73,Female,83075,521
49070,Brett Hartman,31,Female,38196,406
85491,Sarah Hammond,29,Female,56976,729
49629,Samantha Stark,57,Female,28353,583
56789,Erika Salinas,29,Male,44039,705
21860,Elizabeth Martin,41,Female,99094,360
39591,Sarah Brown,33,Male,136920,615
73038,George Farrell,55,Female,41431,722
66174,Kenneth Curtis,79,Male,79128,539
51451,Renee Robertson,66,Male,142585,583
24902,Valerie Hall,39,Male,44723,611
87692,Angela Smith,40,Female,134637,503
27392,Kathleen Nelson,49,Female,72442,574
28271,Alexis Morris,36,Female,65102,357
52378,Phillip Espinoza,56,Female,39094,670
98222,Jeffery Kim,45,Female,77374,526
71575,Nicholas Davis,19,Male,98288,668
64186,Julian Brown,47,Male,22471,505
