client_id,name,age,gender,income,credit_score,account_balance
24806,John Fernandez,27,Male,141122,436,35933.37
45329,Victor Torres,78,Male,24256,344,32810.41
94038,Tamara Mcdonald,74,Female,74114,830,22954.74
17034,Christopher Winters,79,Female,140814,574,32335.17
26292,Andrew Salazar,64,Male,53011,676,45640.97
35952,Tammy Owens,44,Male,138994,622,15736.06
57755,Marcus Sellers,43,Male,53465,612,30437.45
12636,John Colon,70,Male,26429,483,24172.68
48143,David Spence,23,Male,96641,349,33526.32
2213,Dana Walter,79,Female,106398,592,25256.71
21722,Sarah Smith,62,Male,39410,840,12433.68
33416,Sabrina Ingram,67,Male,139377,775,3081.51
45422,Matthew Davis,23,Male,27308,797,16198.34
44472,Kendra Schaefer,51,Female,146061,456,28372.67
97373,Robert Gilmore,62,Male,50397,379,18879.05
11460,Michael Brown,24,Male,56736,543,9162.62
8268,Nathan Simmons,54,Female,80479,732,14053.49
26516,Thomas Wise,39,Male,53161,743,35648.16
62376,Brent Taylor,70,Male,114899,658,12645.92
97836,Samuel Scott,68,Male,24353,480,30823.32
76827,Kelly Ingram,27,Male,27377,377,13654.41
52984,Sarah Jackson,67,Male,96429,570,3069.26
66358,David Hudson,46,Male,72998,658,1417.54
59221,David Dunn,66,Male,138952,628,17340.0
98781,Ashley Cannon,22,Male,21574,643,13772.99
51173,Jack Carroll,44,Female,68070,522,16614.49
13944,Laurie Aguirre,51,Female,60334,447,5794.83
42922,Christina Alvarez,48,Male,52214,544,46933.56
18809,Jessica Williams,64,Male,83572,690,35786.55
11306,Desiree Jones,27,Male,75706,359,44296.22
93692,Daniel Thomas,26,Male,28113,588,11042.02
54454,Ryan Gray,73,Male,139673,492,48364.49
71375,Kenneth Wagner,29,Male,59780,504,433.91
75015,Marissa Williams,29,Female,130709,842,3308.31
38852,Amanda Stark,28,Female,112535,528,49865.82
79483,Elizabeth Hodges,76,Female,107221,757,14813.42
50729,George Fry,61,Male,54923,747,33236.32
65898,George Schneider,56,Male,41188,726,25476.7
70429,Timothy Evans,53,Male,37393,841,36828.08
92589,James King,25,Male,53403,711,44442.86
25137,Tammy Montgomery,29,Male,128203,778,6046.77
9525,Robert Cameron,27,Male,106306,398,10032.95
31099,Carlos Bradley DVM,61,Male,132524,637,23124.79
83353,David Martinez,29,Female,104692,809,25961.28
98535,Mr. James Dixon,47,Male,109935,472,23423.38
77778,Tiffany Tran,56,Male,133234,776,14085.13
70273,Gregory Gardner,24,Male,106661,619,22126.26
44093,Joseph Harris,30,Female,142849,505,45106.66
5312,Timothy Saunders,53,Female,37748,463,15453.11
31039,Jason Lopez,64,Female,24012,550,16066.65
99750,Jessica Stewart,66,Male,144874,644,6189.76
44152,Jose Beard,21,Female,92352,636,25937.46
35055,Amanda Moran,25,Female,121909,718,37043.65
82133,Danielle Hogan,23,Male,103225,302,22272.47
98909,Riley Sutton,48,Female,81058,781,11751.81
64688,Aaron Perez,65,Female,36424,369,27672.63
67870,Barry Weber,52,Male,107736,565,27262.64
81938,Bradley Stone,59,Female,108046,358,38128.21
21725,Monica Campbell,60,Female,105523,695,36847.61
86659,Jonathan Mosley,40,Female,129727,497,11971.19
98000,Eric Keller,22,Female,90321,580,44232.46
19048,Taylor Perez,48,Male,146976,417,25294.45
10698,Logan Hawkins,26,Female,106222,548,2648.81
66865,Amanda Johnson,71,Male,89987,643,17871.04
70414,Joshua Porter,36,Female,38955,522,28978.45
25961,Tristan Smith,29,Female,135442,677,26926.21
39206,Ryan Rice,77,Female,61796,595,3083.18
8186,Elizabeth Lawson,46,Female,58172,414,46614.96
25301,Joyce Crawford,31,Male,77331,572,459.42
24305,Tara King,62,Male,122669,626,36304.59
99735,Jeremy Calhoun,51,Male,82190,553,17571.5
31919,Kimberly Hall,25,Male,143324,654,29190.89
12550,Johnny Collier,42,Female,21949,426,46239.65
37322,Dana Vance,28,Female,77851,333,19435.45
44463,Justin Berry,60,Male,118597,309,27939.33
67433,Ashley Moore,74,Female,24574,553,18160.05
63338,Phillip Thompson,72,Female,102992,487,42388.78
63112,David Flowers,57,Female,102318,315,10737.24
87823,Crystal Miller,67,Female,72133,798,37269.19
58737,Michelle Stevenson,70,Female,29512,352,31501.64
76333,Henry Morris,59,Male,123138,751,9238.39
44173,Matthew Fields,46,Male,137153,516,45919.89
68668,Brian Johnson,51,Female,119081,797,44189.47
90504,Ryan Long Jr.,36,Female,77327,568,35365.1
98907,James Turner,39,Female,126826,744,25409.98
53066,Jon Nelson,71,Male,20947,647,8474.15
96230,Dennis Ford,56,Male,59574,613,24760.35
30947,Shirley Harvey,65,Female,89600,525,30918.01
42402,Rose Lee,22,Female,33003,340,42794.0
46505,Stacy York,29,Female,63718,447,8417.35
25970,Tammy Hansen,42,Male,88636,465,18905.02
4470,Shannon Gutierrez,77,Male,29684,675,8017.9
92525,Cynthia Lane,41,Female,84659,317,14717.09
74383,Daniel Peck,19,Female,71887,739,3275.23
47407,James Woods,27,Male,34677,400,32214.33
33379,Mary Vargas,45,Female,53440,660,13607.02
14164,Natalie Olson,48,Male,73615,832,44652.05
70875,Michael Thompson,74,Male,141514,525,38991.01
58725,Nicholas Lee,80,Female,60639,634,46137.18
60154,Abigail Brown,19,Female,36986,615,33185.15
2131,Carol Johnson,33,Male,30632,572,22017.88
76340,Kaitlyn Nunez,35,Female,90443,600,13201.49
72093,Gregory Warner,41,Male,135458,690,8659.59
55340,Kyle Mendez,57,Male,88808,552,16118.3
18888,Christopher Hall,21,Female,113387,562,3071.85
31452,James Torres,24,Female,44375,641,48449.84
47745,Cassandra Norman,48,Male,82851,359,3707.05
22293,Dylan Mcdowell,36,Male,55009,419,41976.53
27994,Kevin Smith,60,Male,40994,839,43770.16
9056,Jacob Lee,71,Male,76947,627,44238.73
57232,Dylan Becker,55,Male,75291,469,45892.18
4627,Carlos Obrien,62,Male,64057,704,930.72
54698,Mr. Keith Burke,62,Male,44799,351,25533.28
89699,Kyle Arellano,54,Male,112721,451,8902.1
53138,Catherine Moore,26,Male,120418,798,41819.1
8273,Amanda Meyers,46,Female,106304,646,26200.26
44826,Stephen King,64,Male,113929,739,10869.73
6866,Brenda Smith,47,Female,79294,719,3130.52
95480,Tiffany Armstrong,31,Male,44562,791,16945.66
78674,Amanda Anderson,43,Male,47577,560,42306.34
93248,Jordan Brown,45,Female,85995,742,22882.41
54695,Stephanie Morales,67,Male,128001,767,5164.32
85240,Amanda Lawrence,70,Female,39461,588,31278.55
97837,Susan Wilson,68,Female,64504,517,26409.48
53231,Faith Anderson,74,Male,74336,680,8912.48
88206,Nicholas Thomas,19,Male,86214,315,41237.53
10661,Ann Zamora,64,Male,107186,756,34560.1
13144,Traci Ramos,33,Male,134410,602,15766.9
79938,Carrie Thomas,23,Female,107831,554,1564.87
57678,Terry Martinez,46,Male,88869,746,37339.97
70017,William Ponce,71,Female,104453,330,39645.8
40385,Kenneth Chavez,47,Male,76617,613,31186.83
14077,Tyrone Everett,45,Male,88436,795,26008.11
85329,Stacey Huang,75,Female,133075,443,38333.03
46405,Stephen Meyer,79,Female,23597,503,24442.03
99625,Melanie Ramos,59,Female,61212,689,30711.11
1750,Jane Cordova,34,Male,96088,810,8175.82
58818,Shelley Nguyen,56,Male,137939,674,20570.73
69705,Eric Hernandez,60,Female,93550,468,13042.18
75531,Todd Pruitt PhD,43,Female,60449,758,20272.99
64299,Margaret Kim,47,Female,104454,560,7511.24
28241,Kristin Mullins,51,Female,112446,558,37308.78
69708,Mrs. Taylor Davis DVM,45,Male,44151,656,18626.88
68601,Samantha Williams,77,Male,119733,470,39078.96
31546,Jeffrey Taylor,77,Female,54967,620,18645.26
74831,Patricia Price,72,Female,123654,355,47566.37
13573,Thomas Buck,64,Female,96834,641,20823.53
55245,Shelby Mejia,20,Male,125064,422,49695.7
94386,Ann Matthews,29,Male,82048,719,17959.47
45791,Timothy Gibson,33,Female,64688,423,46071.09
75798,Casey Atkins,70,Male,22566,381,47125.87
94558,Ashley Phillips,35,Female,132205,819,14941.57
11999,Scott Terrell,74,Male,117393,708,20189.24
27081,Dominique Cooper,76,Male,97395,675,12593.39
76912,Philip Barton,65,Female,68904,568,27630.94
16383,Alicia Houston,52,Male,115712,674,44208.93
34810,Vanessa Gould,49,Male,104339,807,25021.35
82785,John Huang,72,Female,41848,509,30639.84
87062,Elizabeth Medina,33,Female,34457,411,17889.91
24154,John Young,74,Male,125243,822,11062.32
34853,Curtis Davis,41,Female,148826,806,38469.23
33990,Cynthia Stewart,19,Female,101469,821,45653.95
55122,Stacy Carter,46,Male,134372,845,21569.7
90465,Peter Doyle,27,Male,111194,827,43480.95
2632,Dawn Williams,37,Male,29992,372,3323.44
7366,Joe Cobb,71,Female,143766,364,22710.17
85959,Bryan James,38,Male,34835,458,1182.0
50705,Adam Marshall,47,Female,142146,722,18933.24
68388,David Bennett,25,Male,62159,618,16772.75
65282,Nicole Martinez,27,Female,128534,847,32669.14
75894,Melissa Kemp,46,Female,124347,531,21853.36
95555,Charlene Phillips,28,Female,140274,378,1161.82
12788,Jonathan Hines,67,Female,136615,680,4361.6
47439,Rodney Page,77,Male,133299,509,42713.87
30243,Rebecca Williams,55,Female,67685,729,2981.12
58680,Brooke Smith,66,Male,35663,317,37520.49
50146,Michael Glover,47,Female,128932,847,44253.88
55330,Chris Harrington,56,Male,113174,335,32394.76
80724,Jenna Lopez,70,Male,139493,556,20014.53
15457,Lisa Hall,80,Female,106751,448,10255.34
48349,Laura Patel,77,Male,117571,787,31354.18
97671,Kevin Miller,18,Female,126951,698,43909.93
84018,Katherine Allen,75,Male,36711,551,22223.9
62809,Carol Edwards,79,Male,28838,736,15723.61
95940,Raymond Mooney,29,Male,139765,763,45444.05
21238,John Hughes,61,Female,115344,711,39386.5
85141,John Juarez,63,Male,86885,625,48351.26
69677,Gwendolyn Brown,70,Male,60200,455,31328.96
16426,Lisa Keller,73,Male,37771,441,47176.66
3734,Robert Foster,56,Male,73057,685,21018.5
27394,Brittany Sanchez,19,Female,64642,331,10178.86
22137,Anthony Garcia,48,Female,147108,718,47427.43
38863,Gregory Rodriguez,32,Male,44560,602,35390.92
73534,Jordan Thompson,30,Male,55040,441,25948.88
67433,James Jackson,31,Male,69652,745,13579.74
14863,Darren Fuller,49,Male,51934,461,6990.43
36266,Shelly Johnston,20,Male,33757,440,34220.99
87455,Mrs. Tammy Evans,76,Female,27103,377,39666.36
87049,Shane Allen,52,Male,137913,653,25032.69
25764,Justin Richardson,56,Male,130055,597,36363.02
22824,Mark White,33,Female,95356,557,11806.04
32040,Sonya Olson,68,Male,99127,727,38306.18
82894,Karen Houston,20,Female,58379,313,23014.75
31029,Samuel Fowler,26,Female,146984,480,29454.12
63385,David Jones,64,Male,84956,701,38202.56
58763,Sarah Murphy,56,Female,132264,750,35775.73
32166,Dana Osborn,65,Female,95667,797,30135.24
6240,Patricia Chase,53,Female,69960,835,49773.0
17422,Laurie White,24,Female,27956,557,14089.32
61267,Billy Ryan,79,Female,61624,724,3233.36
68638,Alexandra Valentine,28,Male,137886,797,6743.23
84736,Michael Gonzalez,45,Female,24349,359,15400.44
90717,Jennifer Andrews,51,Male,33549,579,43001.44
62166,Laura Brewer DDS,72,Female,69587,723,39588.65
73827,Laura Burns,59,Male,58552,531,48818.43
59064,Samantha Weber,34,Male,131749,423,45798.19
13459,Donna Brown,57,Female,139752,627,48718.74
68545,Thomas Hernandez,48,Female,68495,729,49103.14
83418,Robert Mckenzie,63,Female,87171,662,25577.42
93185,Lisa Smith,50,Male,120500,830,43692.54
9384,Laura Ryan,76,Female,37362,579,33767.19
70249,Jesse Crawford,34,Female,140276,764,30615.65
57719,Kelly Hodge,59,Male,68407,608,20175.48
47940,Barry Jimenez,39,Male,100644,678,11129.74
61426,Rodney Mccoy,50,Male,100135,416,10598.75
47564,Anthony Perkins,37,Male,59466,696,24953.93
37126,Michael Parrish,35,Male,128879,512,5502.17
7698,Dr. Sierra Carter,63,Female,102645,569,33458.14
43001,Rebecca Jones,35,Male,115459,514,46761.31
23419,Madeline Payne MD,76,Female,47336,675,43666.51
51242,Christopher Jackson,46,Female,63101,556,14365.68
41730,Daniel Wilson,29,Male,58890,621,11580.11
87859,Robert Smith,76,Male,87355,804,14159.75
42542,Matthew Bolton,52,Male,111933,536,8212.04
7649,Kristina Cunningham,41,Male,78152,488,45646.72
43214,David Davis,47,Female,44195,321,12456.05
30241,Tiffany Padilla,80,Male,27204,635,5634.17
80928,Mrs. Julia Ferguson,25,Female,84665,493,25301.8
47509,Tony Smith,27,Female,116721,591,6455.77
61515,Michael Montgomery,32,Female,121851,415,36065.62
96771,Jacob Medina,79,Male,71871,839,42792.73
60351,Christopher Flores,50,Female,62772,380,18994.13
63344,Karen Irwin,23,Female,108670,477,9740.29
22171,Mary Wheeler,50,Female,29099,638,6864.72
20410,Thomas Rangel,61,Female,66334,562,20331.88
23671,Tina Thompson,57,Male,68226,686,26254.36
35746,Matthew Ford,21,Female,74142,680,34425.45
85513,Jessica Rodriguez,24,Male,92103,839,32343.5
12116,Trevor Patton,45,Male,79592,825,11230.86
96038,Benjamin Armstrong,52,Male,69926,351,10869.42
20214,Martha Moore,71,Female,137532,488,38100.38
90094,Brianna Baker,37,Male,137125,701,21743.02
36934,Nancy Richmond,44,Male,63151,848,45902.91
38642,Kevin Campbell DVM,63,Male,112874,409,12085.82
77576,Stephanie Hamilton DDS,64,Male,37776,457,6423.87
28879,Cynthia Anderson,40,Female,72305,670,5678.21
36049,Christopher Noble,80,Male,62377,313,20309.81
48480,Brandy Tanner,39,Female,102605,441,45434.19
71120,Cheryl Gross,65,Female,48930,775,30428.57
4551,Lisa Thomas,70,Female,122132,455,42714.75
76676,Edward Aguilar,23,Female,123263,606,8580.96
78096,Lori Campos,31,Female,43507,428,7900.07
27575,Lisa Greer,34,Male,65361,559,3373.41
97379,Wesley Valdez,42,Male,99044,703,10642.81
23236,Allison Case,25,Female,36351,610,13448.6
59930,Noah Mendez,54,Female,95016,696,4131.75
36828,Julie Cardenas,23,Female,71106,517,34845.45
11871,Terrance Mata,61,Male,21511,753,41503.44
18433,Nicholas Marshall,56,Female,50336,422,48337.67
10617,Jennifer Andrade,18,Male,127829,607,35334.01
23632,Randy Massey,37,Female,38297,785,31614.95
70378,David Stark,66,Male,64392,314,39633.5
80336,Scott Nelson,65,Female,105790,452,11199.5
14986,Melissa Bennett,49,Female,40502,580,21909.42
24809,Mrs. Carolyn Singh,52,Male,37621,699,40645.47
92994,Kenneth Gonzalez,79,Male,119106,422,47494.62
57236,Daniel Woods,65,Female,149322,477,10349.67
65592,Erika Robinson,19,Male,32687,613,9588.45
2016,Roy Stewart,26,Male,39536,309,30785.11
3127,Jacqueline Braun,39,Female,31526,660,47826.0
50166,Jamie Cantrell,61,Female,135086,792,8096.81
53046,Casey Taylor,65,Female,99588,353,8735.34
58935,William Bolton,47,Male,71815,524,30247.33
83588,Brian Anderson,52,Female,37195,480,47256.18
77209,Steven Orozco,35,Male,40525,827,5204.75
10952,Patricia Smith,71,Female,85933,727,17882.71
51190,William Richardson,45,Female,133638,610,25617.15
61472,Mathew Newton,76,Female,22232,602,10615.99
72249,Jennifer Perry,44,Female,66382,730,34047.94
29004,Harry Peters,24,Male,63426,328,37496.16
24276,James Walters,48,Male,120364,481,23757.11
36756,Cathy Gutierrez,55,Female,85833,479,1770.23
77248,Brittany Smith,39,Male,147599,562,38353.81
7971,Nicholas James,38,Female,81354,561,25791.76
32132,Nicholas Williams,19,Male,97937,462,14169.71
41053,Kelly Booker,37,Female,40176,693,37252.06
18388,Erica Hernandez,32,Female,52259,586,43174.39
78917,Sherry Galvan,37,Male,81429,527,45339.96
11679,Sandra Newton,19,Male,61342,694,33645.72
11211,Randy White,73,Male,115820,736,40560.83
48896,Kevin Gibson,63,Male,117296,797,33910.85
88218,Lisa Thompson,37,Female,110755,771,45597.1
17034,Guy Hull,51,Male,146644,468,6160.69
33192,Jamie Ramos,64,Female,107895,353,2460.84
98863,Nicholas Hall,33,Male,77076,732,15430.24
30426,Albert Newman,49,Female,38951,456,26251.97
92731,William Wright,25,Female,135010,542,44311.53
29980,Erin Williams,42,Female,44195,824,4167.45
49131,John Mitchell,66,Female,133719,686,13691.22
68941,Jessica Acosta,27,Female,96048,640,38389.66
40093,Rebecca Campbell,42,Female,109901,563,45963.97
22543,Teresa Ramirez,45,Male,21555,406,19052.35
79795,Sarah Turner,27,Male,43844,555,16968.16
3553,Heather Jackson,67,Male,95321,321,14086.6
27839,Pamela Berry,69,Male,58912,530,38145.04
69940,Robert Murphy,62,Male,71578,600,24226.33
36090,Nicholas Fernandez,22,Female,72535,644,21942.65
91642,Matthew Webb DDS,62,Female,43230,559,8609.45
81720,Alexander Stewart,26,Male,136964,356,28219.08
86345,Donna Gordon,62,Male,141790,680,7470.18
54848,Rebecca Coleman,50,Female,67963,419,39390.33
77451,Mary Randall MD,53,Male,62278,531,39659.23
39745,Kelly Barnes,59,Male,130306,683,4716.14
2781,Rebecca Hunter,77,Female,37055,412,24738.48
52457,Andrew Pacheco,58,Female,50656,778,5658.93
22854,Kimberly Ross,73,Male,146409,834,2167.26
44712,Amy Graham,36,Male,81277,826,15705.7
49246,Douglas Adkins,61,Male,60132,827,2296.98
74219,William Ray,58,Female,30427,374,8598.02
49037,Tristan Anderson,26,Female,124048,647,1863.05
94346,Jennifer Thompson,40,Male,127172,306,45279.73
11354,Christopher Washington,61,Female,24566,444,31550.13
75240,Wendy White,75,Female,125994,358,47623.85
87338,Curtis Nelson,65,Male,137947,510,22278.87
13205,Tonya Miller,43,Male,122990,543,31313.64
77173,Sean Schroeder,72,Female,32235,577,13004.9
37936,Stacey Tyler,64,Female,59793,381,1687.56
79732,Anthony Daniels,47,Male,144501,777,8034.36
5355,Rachel Villarreal,32,Female,103479,803,42044.73
12801,Victoria Ryan,19,Male,137587,674,10759.67
2680,Christopher Preston,51,Female,132949,676,36984.68
22318,Tracy Smith,25,Female,111209,382,27939.29
70794,Vanessa Anderson,60,Male,26018,663,5555.63
20209,Diane Willis,20,Male,32225,712,13992.46
81420,Wendy Moore,53,Female,98755,502,8199.19
6921,Dale Holden,36,Male,139952,342,22661.89
32961,Scott Deleon,49,Female,58330,396,40467.79
54972,Julia Reid,36,Female,88792,619,41225.68
94732,Meghan Fuller,25,Male,137063,793,9481.09
44567,Robert White,49,Female,107974,590,38891.88
71019,Tammy Sullivan,62,Female,119262,710,5227.22
70962,Jeff Williams,64,Male,48634,671,28787.15
85741,Jean Murphy,35,Female,85305,546,27496.66
12583,Gene Washington,74,Male,107698,743,48593.84
37739,Wanda Coleman,18,Female,94156,428,26887.16
23053,Rachel Nelson,28,Female,49747,755,6438.42
29541,Peter Singh,24,Female,76592,736,41415.83
73692,Julie Moyer,62,Female,77128,769,35426.82
16412,Angela Lewis,72,Male,58931,579,25118.17
84664,Frank Parsons,24,Female,36917,451,25448.03
10043,Deanna Hudson,55,Female,138621,507,6233.89
71713,Christopher Blackwell II,70,Male,63823,837,8084.54
14524,Allison Weeks,67,Female,141730,675,4496.21
38722,Allen Obrien,71,Female,85040,405,41787.62
67198,Kristy Jones,67,Male,87322,360,29581.65
83423,Jessica Dominguez,39,Female,67246,531,17770.86
76110,Candice Garcia,67,Female,144672,699,16852.19
55784,Steven Sharp DDS,40,Male,26271,530,13952.8
81703,Anthony Cox,61,Female,146237,448,301.28
78033,Natalie Jordan,32,Male,94887,537,8512.6
35945,Katelyn Townsend,37,Female,137457,574,28439.44
90572,Tricia James,20,Male,93868,702,46552.44
3169,Nicole Hoffman,43,Female,21146,514,20140.33
53434,Melissa Wilson,75,Male,137805,419,46451.22
86245,Matthew Bruce DVM,79,Female,95503,631,16257.79
8458,Christopher Mccormick,51,Male,25491,825,37311.93
21714,Sandra Summers,61,Female,90953,627,29170.93
74611,Kathryn Raymond,47,Male,94560,317,7701.55
95854,Marilyn Sanchez,32,Female,48908,333,16141.57
72913,Tammy Graham,19,Male,68259,795,43862.45
97356,Victoria Campbell,37,Female,23506,706,40191.03
30246,Tony Kelly,75,Male,101625,843,6266.02
41524,Michael King,48,Male,20320,731,19993.83
12861,Pamela Webb,40,Female,45357,308,13544.74
96592,Randy Chan,26,Female,65634,596,2803.7
57560,Melissa Lane,39,Male,61198,790,44807.44
61465,Laura Wilkinson DVM,64,Male,81216,776,29968.84
21327,Jason Bryant,48,Male,141814,410,23828.23
50270,Laura Johnson,30,Female,96451,445,30442.92
72751,Monica Rubio,55,Male,97145,391,5744.86
16835,Michael Blackburn,64,Female,89339,303,22832.77
38845,Valerie Moore,47,Male,144252,711,25161.17
10307,Mark Davis,71,Male,72491,360,7014.64
4845,Stacie Davis,59,Female,127941,784,44443.43
82081,John Brooks,22,Male,144925,553,18170.64
10671,Jerry Brown,56,Male,24008,486,38962.55
74165,Bradley Wu,29,Female,52588,627,28803.99
55155,Michael Rodriguez,42,Male,142488,487,11613.18
12473,Jessica Sullivan,39,Male,70858,763,5571.51
1905,Becky Johnson,33,Male,102601,302,34691.83
32881,Hannah Rasmussen,63,Male,128599,766,11140.44
60633,William James,33,Male,71426,545,30816.51
87600,Charles Cohen,78,Female,114600,850,7881.1
51681,Stephanie Rodriguez,76,Male,103429,826,13679.41
29479,Katherine Sanchez,54,Female,33376,314,109.8
66838,Thomas Dunn,67,Male,115071,839,41359.89
64728,Steven Adams,29,Male,128006,350,37933.28
43864,John Ryan,20,Male,106456,461,49894.54
69382,Angel Wade,57,Female,116672,409,25990.13
63478,Deborah Castro,27,Male,62213,317,21828.69
26077,Cory Moreno,18,Male,100622,739,42281.45
23798,Debra Myers,71,Male,72408,784,30084.97
7208,Daniel Cruz,63,Female,147159,411,41784.97
60502,Deborah Hart,73,Male,42372,458,37600.39
38139,Jacqueline Brown,39,Female,70627,843,8463.5
93185,Regina Powell,77,Female,93735,389,2672.42
58061,Michael Cook,58,Female,91222,831,5012.94
52226,Casey Rodriguez,67,Male,29768,587,7731.44
52557,Ashley Murphy,25,Female,132478,627,29859.43
54719,Amber Allen,62,Female,142486,319,18765.12
64913,Katie Mcdowell,43,Male,53108,461,43735.78
28346,Katelyn Obrien,21,Female,83467,679,3455.68
9041,Fernando Dixon,80,Male,73510,696,14635.84
92776,Alexander Hines,28,Male,33748,377,2170.61
80515,Daniel Gutierrez,18,Female,72538,325,35034.17
15807,Marc Casey,34,Male,100344,525,14252.8
22082,Briana Myers,54,Female,58682,421,5060.12
23745,Mathew Chan,19,Male,113909,452,5210.92
54991,Nicole Lawson,55,Male,57851,337,30246.34
1419,Deborah Ramos,32,Male,58417,647,41436.27
2271,Anna Lester,33,Male,119450,833,22917.96
65338,Pamela Adams,78,Male,70621,562,48648.38
79694,Megan Smith,61,Female,35562,679,6933.26
30841,James Hoover,54,Female,23629,598,17961.46
5920,Sharon Obrien,31,Male,100789,456,15226.86
60359,Molly Hendricks,53,Male,81292,779,43473.49
6254,Leslie Parker,63,Female,52298,696,18138.99
86786,Kimberly Phillips,70,Male,54054,373,30136.84
33102,Keith Nichols,29,Male,121170,586,11030.89
62069,Taylor Murphy,42,Male,89501,453,10827.83
94210,Mrs. Morgan Adkins,36,Male,48448,732,10525.84
3891,Joy Rowe MD,19,Male,123516,793,16117.75
34637,Jeremy Herrera,71,Female,96286,746,14453.28
14901,Mark Vargas,19,Male,59247,761,18605.52
64394,Larry Montoya,31,Female,21325,319,49016.82
10542,Christina Freeman,21,Male,107451,802,28601.99
79563,Joshua Patel,56,Male,145597,704,18976.1
16472,Nicole Hernandez,25,Female,63738,573,32533.03
11333,Adam Smith,31,Female,36976,630,1622.63
92201,Christine Taylor,41,Male,95542,845,28732.15
75190,Christina Vargas,34,Male,54162,727,28605.75
31634,Brian Williams,61,Male,41945,427,38620.34
86663,Roger Black,60,Female,39953,422,41855.75
87741,Donna Mcdaniel,49,Male,21176,443,35878.13
55340,Evelyn Burgess,80,Male,126332,487,33271.72
74383,Robert Collins,45,Male,142173,343,33982.58
65783,Brandon Smith,58,Male,24338,790,46657.32
19301,Jerome Boyd,69,Male,68313,516,2428.71
82450,Dana Palmer,53,Male,35296,571,5281.58
49299,Diana Daniel,49,Female,138297,807,46230.47
1506,Katherine Jordan,67,Female,28434,390,29514.51
91067,Nancy Webb,40,Female,78331,503,10688.07
90975,Amy Barton,44,Female,116535,713,40766.97
57980,Karen Johnson,22,Male,93991,301,14774.56
96689,Stephanie Green,54,Male,122432,674,2789.54
81491,Dr. Michele Anderson,50,Female,52780,322,14221.22
77249,Danny Swanson,41,Female,39722,675,22921.08
23410,Kayla Mclean,80,Female,108169,643,5239.04
42118,Andrea Robinson,32,Female,113823,603,15309.65
69961,Michelle Pugh,64,Male,115795,554,8744.02
97575,Angela Cole,46,Male,100048,327,28846.05
25350,Bradley Fowler,31,Male,149806,757,25489.8
29098,David Shelton,36,Male,144102,310,25124.64
9853,Kiara Carpenter,23,Female,118489,407,22343.45
26379,Molly Long,19,Male,92261,379,26438.31
55177,Deanna Perez,76,Male,54773,623,40046.99
79213,Matthew Quinn,25,Female,97082,603,37846.24
66979,Daniel Erickson,35,Female,119233,523,45519.93
13773,Sharon Steele,40,Female,32983,346,46041.16
58073,Krista Hernandez,76,Male,99990,432,11164.53
17799,Amanda Gonzales,61,Female,25979,792,34253.02
80301,Tom Garza,20,Male,51908,746,38147.24
40942,Matthew Mann,30,Female,72255,448,17129.61
1028,Dorothy Cox,42,Female,21605,583,3194.13
91421,Lisa Lee,33,Male,80285,563,35729.67
50232,Briana Morris,70,Female,44483,798,49793.69
29551,Jeffrey Thomas,66,Male,135704,437,35260.04
72328,Travis Lee,74,Female,93114,765,30565.23
69831,Donald Snyder,40,Male,81720,810,28842.08
19586,Amber Lewis,72,Female,28712,631,44563.75
11723,Evan Wright,41,Female,114823,775,49990.87
10665,Michael Graves,66,Male,20575,405,3949.93
50510,Stephanie Hawkins,77,Female,118439,774,19384.03
34051,Connie Adams,52,Male,107917,508,16788.58
97838,Stephanie Mendoza,20,Female,93954,352,12043.7
92452,Kimberly Taylor MD,51,Male,122543,372,7946.87
63546,Joshua Simpson,76,Male,103728,621,34277.1
57638,Tanya Meyer,66,Female,148408,478,43944.09
47849,Sarah Berger,57,Female,84409,805,38094.07
93231,Evan Duffy,56,Female,111158,543,10386.84
75532,Donna Valencia,66,Female,78515,500,28713.4
4264,Ashley Anderson,40,Female,109579,482,40984.29
24214,Rebecca Thompson,41,Female,30378,382,44396.23
79804,Abigail Green,62,Male,138563,466,18575.7
78254,Bryan Wilson,40,Male,91017,476,43859.13
7663,Sharon Johnson,58,Female,77672,525,28303.19
26414,Angela Austin,47,Male,86944,435,42986.86
45247,Raymond Cole,63,Female,71112,468,26467.37
84611,Alejandro Sanchez,35,Female,104137,673,3944.48
1684,April Colon,27,Male,29106,347,34715.73
98859,Hector Wilkinson,33,Male,37919,807,2996.08
42649,Jesse Smith,53,Female,133666,688,25577.66
41478,Casey Cruz,62,Female,83142,724,33946.76
46249,Margaret Rivera,63,Male,32211,731,23349.14
37577,Carrie Higgins,19,Male,106131,610,5590.53
84306,Joseph Fleming,42,Male,44043,818,8623.53
20653,Michelle Taylor,20,Female,93052,318,37162.51
91332,Bonnie Williamson,74,Male,21198,367,21195.65
35309,Patricia Adams,58,Female,56183,324,31412.82
51571,Jerry Wood,47,Male,128834,793,38410.49
27344,Elizabeth Moody,41,Female,49603,820,15638.01
95663,Monica Owens,70,Male,126747,826,23167.8
76573,Connie Price,49,Male,80504,333,31202.33
95735,Anthony Davis,20,Male,59523,410,23258.3
23495,Robert Davis,19,Female,148675,315,30145.94
52009,Vicki Hernandez,52,Female,48485,759,32242.61
91864,Maria Evans,27,Female,90545,467,43746.78
29693,Erik Humphrey,50,Female,119214,799,30373.51
